V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
1.603280901,-1.19726852,9.885934305,4.301055946,-6.052728398,7.720944378,8.409663871,-4.423458126,2.594868115,6.818933309
8.303788204,1.603280901,4.622166254,9.885934305,4.301055946,-6.052728398,7.720944378,8.409663871,-4.423458126,2.594868115
3.058131185,8.303788204,13.66204279,4.622166254,9.885934305,4.301055946,-6.052728398,7.720944378,8.409663871,-4.423458126
-2.028158304,3.058131185,5.073934889,13.66204279,4.622166254,9.885934305,4.301055946,-6.052728398,7.720944378,8.409663871
-7.77302183,-2.028158304,-22.29366516,5.073934889,13.66204279,4.622166254,9.885934305,4.301055946,-6.052728398,7.720944378
-7.851852695,-7.77302183,-23.17074015,-22.29366516,5.073934889,13.66204279,4.622166254,9.885934305,4.301055946,-6.052728398
-1.50538901,-7.851852695,2.416714913,-23.17074015,-22.29366516,5.073934889,13.66204279,4.622166254,9.885934305,4.301055946
1.864878541,-1.50538901,13.8024248,2.416714913,-23.17074015,-22.29366516,5.073934889,13.66204279,4.622166254,9.885934305
5.51304249,1.864878541,-6.88827451,13.8024248,2.416714913,-23.17074015,-22.29366516,5.073934889,13.66204279,4.622166254
3.403377128,5.51304249,-16.72835701,-6.88827451,13.8024248,2.416714913,-23.17074015,-22.29366516,5.073934889,13.66204279
2.388204145,3.403377128,5.205209396,-16.72835701,-6.88827451,13.8024248,2.416714913,-23.17074015,-22.29366516,5.073934889
-0.171563629,2.388204145,18.96112431,5.205209396,-16.72835701,-6.88827451,13.8024248,2.416714913,-23.17074015,-22.29366516
6.196320366,-0.171563629,21.83511878,18.96112431,5.205209396,-16.72835701,-6.88827451,13.8024248,2.416714913,-23.17074015
0.610853774,6.196320366,20.43132754,21.83511878,18.96112431,5.205209396,-16.72835701,-6.88827451,13.8024248,2.416714913
-1.894031577,0.610853774,4.254231357,20.43132754,21.83511878,18.96112431,5.205209396,-16.72835701,-6.88827451,13.8024248
-2.419403058,-1.894031577,1.161173019,4.254231357,20.43132754,21.83511878,18.96112431,5.205209396,-16.72835701,-6.88827451
3.576897385,-2.419403058,18.11304475,1.161173019,4.254231357,20.43132754,21.83511878,18.96112431,5.205209396,-16.72835701
-2.911727646,3.576897385,-6.573656273,18.11304475,1.161173019,4.254231357,20.43132754,21.83511878,18.96112431,5.205209396
-0.429480323,-2.911727646,-12.01047208,-6.573656273,18.11304475,1.161173019,4.254231357,20.43132754,21.83511878,18.96112431
-0.605492055,-0.429480323,17.68130393,-12.01047208,-6.573656273,18.11304475,1.161173019,4.254231357,20.43132754,21.83511878
1.748171106,-0.605492055,12.83783611,17.68130393,-12.01047208,-6.573656273,18.11304475,1.161173019,4.254231357,20.43132754
-5.056104809,1.748171106,-12.21580743,12.83783611,17.68130393,-12.01047208,-6.573656273,18.11304475,1.161173019,4.254231357
-0.174774102,-5.056104809,-8.545907149,-12.21580743,12.83783611,17.68130393,-12.01047208,-6.573656273,18.11304475,1.161173019
7.506684894,-0.174774102,-6.209839703,-8.545907149,-12.21580743,12.83783611,17.68130393,-12.01047208,-6.573656273,18.11304475
-6.022336555,7.506684894,-12.26703219,-6.209839703,-8.545907149,-12.21580743,12.83783611,17.68130393,-12.01047208,-6.573656273
1.454140803,-6.022336555,1.72048675,-12.26703219,-6.209839703,-8.545907149,-12.21580743,12.83783611,17.68130393,-12.01047208
9.127465899,1.454140803,12.03175316,1.72048675,-12.26703219,-6.209839703,-8.545907149,-12.21580743,12.83783611,17.68130393
-4.961696336,9.127465899,18.81126539,12.03175316,1.72048675,-12.26703219,-6.209839703,-8.545907149,-12.21580743,12.83783611
-1.593810946,-4.961696336,4.183850393,18.81126539,12.03175316,1.72048675,-12.26703219,-6.209839703,-8.545907149,-12.21580743
-2.896330067,-1.593810946,7.770237969,4.183850393,18.81126539,12.03175316,1.72048675,-12.26703219,-6.209839703,-8.545907149
-2.123194497,-2.896330067,7.917992078,7.770237969,4.183850393,18.81126539,12.03175316,1.72048675,-12.26703219,-6.209839703
-4.400073097,-2.123194497,6.297024547,7.917992078,7.770237969,4.183850393,18.81126539,12.03175316,1.72048675,-12.26703219
-6.202600431,-4.400073097,1.687965743,6.297024547,7.917992078,7.770237969,4.183850393,18.81126539,12.03175316,1.72048675
2.077975959,-6.202600431,-1.2703191,1.687965743,6.297024547,7.917992078,7.770237969,4.183850393,18.81126539,12.03175316
-1.786499584,2.077975959,-12.8996773,-1.2703191,1.687965743,6.297024547,7.917992078,7.770237969,4.183850393,18.81126539
-0.929529739,-1.786499584,-17.66322061,-12.8996773,-1.2703191,1.687965743,6.297024547,7.917992078,7.770237969,4.183850393
1.199052321,-0.929529739,12.13760963,-17.66322061,-12.8996773,-1.2703191,1.687965743,6.297024547,7.917992078,7.770237969
4.234878268,1.199052321,36.1790679,12.13760963,-17.66322061,-12.8996773,-1.2703191,1.687965743,6.297024547,7.917992078
0.039326062,4.234878268,-3.681660121,36.1790679,12.13760963,-17.66322061,-12.8996773,-1.2703191,1.687965743,6.297024547
-1.991684528,0.039326062,-1.272890459,-3.681660121,36.1790679,12.13760963,-17.66322061,-12.8996773,-1.2703191,1.687965743
6.720417513,-1.991684528,3.267510226,-1.272890459,-3.681660121,36.1790679,12.13760963,-17.66322061,-12.8996773,-1.2703191
-2.787448565,6.720417513,1.636904624,3.267510226,-1.272890459,-3.681660121,36.1790679,12.13760963,-17.66322061,-12.8996773
5.375609294,-2.787448565,-12.78485299,1.636904624,3.267510226,-1.272890459,-3.681660121,36.1790679,12.13760963,-17.66322061
-0.001456416,5.375609294,-1.449906104,-12.78485299,1.636904624,3.267510226,-1.272890459,-3.681660121,36.1790679,12.13760963
1.415501412,-0.001456416,-3.816356984,-1.449906104,-12.78485299,1.636904624,3.267510226,-1.272890459,-3.681660121,36.1790679
1.241770101,1.415501412,2.108362894,-3.816356984,-1.449906104,-12.78485299,1.636904624,3.267510226,-1.272890459,-3.681660121
-1.280223378,1.241770101,9.750983384,2.108362894,-3.816356984,-1.449906104,-12.78485299,1.636904624,3.267510226,-1.272890459
3.614572743,-1.280223378,8.017498989,9.750983384,2.108362894,-3.816356984,-1.449906104,-12.78485299,1.636904624,3.267510226
-5.15264202,3.614572743,-6.797731763,8.017498989,9.750983384,2.108362894,-3.816356984,-1.449906104,-12.78485299,1.636904624
-0.71445583,-5.15264202,-6.396493828,-6.797731763,8.017498989,9.750983384,2.108362894,-3.816356984,-1.449906104,-12.78485299
0.478620866,-0.71445583,-2.953423515,-6.396493828,-6.797731763,8.017498989,9.750983384,2.108362894,-3.816356984,-1.449906104
-4.248791164,0.478620866,6.913528788,-2.953423515,-6.396493828,-6.797731763,8.017498989,9.750983384,2.108362894,-3.816356984
4.845092594,-4.248791164,-4.301837226,6.913528788,-2.953423515,-6.396493828,-6.797731763,8.017498989,9.750983384,2.108362894
2.968874804,4.845092594,3.499850283,-4.301837226,6.913528788,-2.953423515,-6.396493828,-6.797731763,8.017498989,9.750983384
-1.177372545,2.968874804,-4.589073465,3.499850283,-4.301837226,6.913528788,-2.953423515,-6.396493828,-6.797731763,8.017498989
4.340329558,-1.177372545,1.827223755,-4.589073465,3.499850283,-4.301837226,6.913528788,-2.953423515,-6.396493828,-6.797731763
1.475507944,4.340329558,-2.236604875,1.827223755,-4.589073465,3.499850283,-4.301837226,6.913528788,-2.953423515,-6.396493828
-2.469175017,1.475507944,9.366653064,-2.236604875,1.827223755,-4.589073465,3.499850283,-4.301837226,6.913528788,-2.953423515
-1.888991892,-2.469175017,-7.260046368,9.366653064,-2.236604875,1.827223755,-4.589073465,3.499850283,-4.301837226,6.913528788
2.525789866,-1.888991892,9.218113639,-7.260046368,9.366653064,-2.236604875,1.827223755,-4.589073465,3.499850283,-4.301837226
-3.980649916,2.525789866,-14.71487885,9.218113639,-7.260046368,9.366653064,-2.236604875,1.827223755,-4.589073465,3.499850283
9.213921494,-3.980649916,0.658175024,-14.71487885,9.218113639,-7.260046368,9.366653064,-2.236604875,1.827223755,-4.589073465
-0.865291758,9.213921494,-3.061312568,0.658175024,-14.71487885,9.218113639,-7.260046368,9.366653064,-2.236604875,1.827223755
4.306024251,-0.865291758,-4.303805359,-3.061312568,0.658175024,-14.71487885,9.218113639,-7.260046368,9.366653064,-2.236604875
3.528051441,4.306024251,4.218765616,-4.303805359,-3.061312568,0.658175024,-14.71487885,9.218113639,-7.260046368,9.366653064
1.00441519,3.528051441,-4.548189089,4.218765616,-4.303805359,-3.061312568,0.658175024,-14.71487885,9.218113639,-7.260046368
1.971414272,1.00441519,3.101471583,-4.548189089,4.218765616,-4.303805359,-3.061312568,0.658175024,-14.71487885,9.218113639
0.736733893,1.971414272,-3.406103002,3.101471583,-4.548189089,4.218765616,-4.303805359,-3.061312568,0.658175024,-14.71487885
2.162738046,0.736733893,3.58570645,-3.406103002,3.101471583,-4.548189089,4.218765616,-4.303805359,-3.061312568,0.658175024
-1.80987971,2.162738046,-2.065549907,3.58570645,-3.406103002,3.101471583,-4.548189089,4.218765616,-4.303805359,-3.061312568
1.923525026,-1.80987971,-5.387703387,-2.065549907,3.58570645,-3.406103002,3.101471583,-4.548189089,4.218765616,-4.303805359
-1.009394954,1.923525026,6.434749276,-5.387703387,-2.065549907,3.58570645,-3.406103002,3.101471583,-4.548189089,4.218765616
-1.162873436,-1.009394954,-10.58803824,6.434749276,-5.387703387,-2.065549907,3.58570645,-3.406103002,3.101471583,-4.548189089
1.083767102,-1.162873436,10.90811699,-10.58803824,6.434749276,-5.387703387,-2.065549907,3.58570645,-3.406103002,3.101471583
-3.275265635,1.083767102,-5.45496051,10.90811699,-10.58803824,6.434749276,-5.387703387,-2.065549907,3.58570645,-3.406103002
-8.668330102,-3.275265635,-2.020997983,-5.45496051,10.90811699,-10.58803824,6.434749276,-5.387703387,-2.065549907,3.58570645
-9.547615644,-8.668330102,9.36254234,-2.020997983,-5.45496051,10.90811699,-10.58803824,6.434749276,-5.387703387,-2.065549907
5.974356507,-9.547615644,-12.80762168,9.36254234,-2.020997983,-5.45496051,10.90811699,-10.58803824,6.434749276,-5.387703387
1.856687616,5.974356507,11.28387577,-12.80762168,9.36254234,-2.020997983,-5.45496051,10.90811699,-10.58803824,6.434749276
-5.093986705,1.856687616,-7.353416745,11.28387577,-12.80762168,9.36254234,-2.020997983,-5.45496051,10.90811699,-10.58803824
-3.729211488,-5.093986705,2.090806211,-7.353416745,11.28387577,-12.80762168,9.36254234,-2.020997983,-5.45496051,10.90811699
4.39307967,-3.729211488,2.018822137,2.090806211,-7.353416745,11.28387577,-12.80762168,9.36254234,-2.020997983,-5.45496051
-3.571280643,4.39307967,-4.725259525,2.018822137,2.090806211,-7.353416745,11.28387577,-12.80762168,9.36254234,-2.020997983
8.291583428,-3.571280643,5.676656087,-4.725259525,2.018822137,2.090806211,-7.353416745,11.28387577,-12.80762168,9.36254234
-7.348145479,8.291583428,-6.033054852,5.676656087,-4.725259525,2.018822137,2.090806211,-7.353416745,11.28387577,-12.80762168
-2.358386785,-7.348145479,5.812256571,-6.033054852,5.676656087,-4.725259525,2.018822137,2.090806211,-7.353416745,11.28387577
-0.712994033,-2.358386785,-4.446734605,5.812256571,-6.033054852,5.676656087,-4.725259525,2.018822137,2.090806211,-7.353416745
-2.548431048,-0.712994033,1.522257402,-4.446734605,5.812256571,-6.033054852,5.676656087,-4.725259525,2.018822137,2.090806211
1.710770578,-2.548431048,2.520034086,1.522257402,-4.446734605,5.812256571,-6.033054852,5.676656087,-4.725259525,2.018822137
0.140207526,1.710770578,-6.31154606,2.520034086,1.522257402,-4.446734605,5.812256571,-6.033054852,5.676656087,-4.725259525
-1.733718468,0.140207526,7.852207438,-6.31154606,2.520034086,1.522257402,-4.446734605,5.812256571,-6.033054852,5.676656087
3.197203983,-1.733718468,-6.34029531,7.852207438,-6.31154606,2.520034086,1.522257402,-4.446734605,5.812256571,-6.033054852
4.523196016,3.197203983,2.499907138,-6.34029531,7.852207438,-6.31154606,2.520034086,1.522257402,-4.446734605,5.812256571
-2.861081035,4.523196016,3.063435348,2.499907138,-6.34029531,7.852207438,-6.31154606,2.520034086,1.522257402,-4.446734605
-0.968905746,-2.861081035,-7.484559626,3.063435348,2.499907138,-6.34029531,7.852207438,-6.31154606,2.520034086,1.522257402
0.999668885,-0.968905746,8.608545058,-7.484559626,3.063435348,2.499907138,-6.34029531,7.852207438,-6.31154606,2.520034086
4.901303321,0.999668885,-8.218413124,8.608545058,-7.484559626,3.063435348,2.499907138,-6.34029531,7.852207438,-6.31154606
-10.89812081,4.901303321,5.688356613,-8.218413124,8.608545058,-7.484559626,3.063435348,2.499907138,-6.34029531,7.852207438
9.434165624,-10.89812081,-2.307512597,5.688356613,-8.218413124,8.608545058,-7.484559626,3.063435348,2.499907138,-6.34029531
0.606501077,9.434165624,-1.511341905,-2.307512597,5.688356613,-8.218413124,8.608545058,-7.484559626,3.063435348,2.499907138
4.711140332,0.606501077,1.781325142,-1.511341905,-2.307512597,5.688356613,-8.218413124,8.608545058,-7.484559626,3.063435348
6.320031707,4.711140332,-2.645753536,1.781325142,-1.511341905,-2.307512597,5.688356613,-8.218413124,8.608545058,-7.484559626
-4.873962474,6.320031707,3.393368747,-2.645753536,1.781325142,-1.511341905,-2.307512597,5.688356613,-8.218413124,8.608545058
-4.893407739,-4.873962474,-1.190299232,3.393368747,-2.645753536,1.781325142,-1.511341905,-2.307512597,5.688356613,-8.218413124
-3.420664881,-4.893407739,1.924635118,-1.190299232,3.393368747,-2.645753536,1.781325142,-1.511341905,-2.307512597,5.688356613
3.263776453,-3.420664881,0.195323599,1.924635118,-1.190299232,3.393368747,-2.645753536,1.781325142,-1.511341905,-2.307512597
-0.098517462,3.263776453,3.230772662,0.195323599,1.924635118,-1.190299232,3.393368747,-2.645753536,1.781325142,-1.511341905
1.895797034,-0.098517462,2.713539976,3.230772662,0.195323599,1.924635118,-1.190299232,3.393368747,-2.645753536,1.781325142
-3.253340169,1.895797034,-0.320065079,2.713539976,3.230772662,0.195323599,1.924635118,-1.190299232,3.393368747,-2.645753536
-4.263620765,-3.253340169,2.003906562,-0.320065079,2.713539976,3.230772662,0.195323599,1.924635118,-1.190299232,3.393368747
-2.299042886,-4.263620765,1.596508254,2.003906562,-0.320065079,2.713539976,3.230772662,0.195323599,1.924635118,-1.190299232
-2.348745736,-2.299042886,0.986950361,1.596508254,2.003906562,-0.320065079,2.713539976,3.230772662,0.195323599,1.924635118
4.642556084,-2.348745736,-1.096789776,0.986950361,1.596508254,2.003906562,-0.320065079,2.713539976,3.230772662,0.195323599
-12.91208671,4.642556084,1.13720293,-1.096789776,0.986950361,1.596508254,2.003906562,-0.320065079,2.713539976,3.230772662
-7.154269811,-12.91208671,2.361355801,1.13720293,-1.096789776,0.986950361,1.596508254,2.003906562,-0.320065079,2.713539976
3.332680381,-7.154269811,-8.006754126,2.361355801,1.13720293,-1.096789776,0.986950361,1.596508254,2.003906562,-0.320065079
4.694041997,3.332680381,0.192919886,-8.006754126,2.361355801,1.13720293,-1.096789776,0.986950361,1.596508254,2.003906562
0.484462773,4.694041997,0.939514484,0.192919886,-8.006754126,2.361355801,1.13720293,-1.096789776,0.986950361,1.596508254
2.602691336,0.484462773,-12.95959607,0.939514484,0.192919886,-8.006754126,2.361355801,1.13720293,-1.096789776,0.986950361
-0.118379009,2.602691336,0.650791426,-12.95959607,0.939514484,0.192919886,-8.006754126,2.361355801,1.13720293,-1.096789776
7.70943292,-0.118379009,2.75968163,0.650791426,-12.95959607,0.939514484,0.192919886,-8.006754126,2.361355801,1.13720293
-2.674103463,7.70943292,-3.972298664,2.75968163,0.650791426,-12.95959607,0.939514484,0.192919886,-8.006754126,2.361355801
3.9340109,-2.674103463,-3.328912177,-3.972298664,2.75968163,0.650791426,-12.95959607,0.939514484,0.192919886,-8.006754126
-1.906028022,3.9340109,10.63255269,-3.328912177,-3.972298664,2.75968163,0.650791426,-12.95959607,0.939514484,0.192919886
1.572615379,-1.906028022,-8.106195257,10.63255269,-3.328912177,-3.972298664,2.75968163,0.650791426,-12.95959607,0.939514484
10.69435931,1.572615379,4.169806824,-8.106195257,10.63255269,-3.328912177,-3.972298664,2.75968163,0.650791426,-12.95959607
-2.727740372,10.69435931,8.143185168,4.169806824,-8.106195257,10.63255269,-3.328912177,-3.972298664,2.75968163,0.650791426
-10.67766576,-2.727740372,-8.185570248,8.143185168,4.169806824,-8.106195257,10.63255269,-3.328912177,-3.972298664,2.75968163
-3.086399405,-10.67766576,-15.14921844,-8.185570248,8.143185168,4.169806824,-8.106195257,10.63255269,-3.328912177,-3.972298664
2.578706923,-3.086399405,-5.590753942,-15.14921844,-8.185570248,8.143185168,4.169806824,-8.106195257,10.63255269,-3.328912177
6.0046218,2.578706923,-2.764582817,-5.590753942,-15.14921844,-8.185570248,8.143185168,4.169806824,-8.106195257,10.63255269
-4.259350997,6.0046218,-2.883173493,-2.764582817,-5.590753942,-15.14921844,-8.185570248,8.143185168,4.169806824,-8.106195257
7.959783082,-4.259350997,-4.052078831,-2.883173493,-2.764582817,-5.590753942,-15.14921844,-8.185570248,8.143185168,4.169806824
-4.748932763,7.959783082,3.27844996,-4.052078831,-2.883173493,-2.764582817,-5.590753942,-15.14921844,-8.185570248,8.143185168
3.952789507,-4.748932763,-6.355606833,3.27844996,-4.052078831,-2.883173493,-2.764582817,-5.590753942,-15.14921844,-8.185570248
-2.144739054,3.952789507,-2.368608103,-6.355606833,3.27844996,-4.052078831,-2.883173493,-2.764582817,-5.590753942,-15.14921844
7.552372494,-2.144739054,-2.678190356,-2.368608103,-6.355606833,3.27844996,-4.052078831,-2.883173493,-2.764582817,-5.590753942
-6.522126385,7.552372494,11.72466126,-2.678190356,-2.368608103,-6.355606833,3.27844996,-4.052078831,-2.883173493,-2.764582817
2.223873262,-6.522126385,0.492396441,11.72466126,-2.678190356,-2.368608103,-6.355606833,3.27844996,-4.052078831,-2.883173493
2.399325079,2.223873262,-2.215947234,0.492396441,11.72466126,-2.678190356,-2.368608103,-6.355606833,3.27844996,-4.052078831
-0.162064208,2.399325079,-7.977857661,-2.215947234,0.492396441,11.72466126,-2.678190356,-2.368608103,-6.355606833,3.27844996
-11.83154289,-0.162064208,2.615609669,-7.977857661,-2.215947234,0.492396441,11.72466126,-2.678190356,-2.368608103,-6.355606833
1.943316531,-11.83154289,-2.968858497,2.615609669,-7.977857661,-2.215947234,0.492396441,11.72466126,-2.678190356,-2.368608103
3.51908352,1.943316531,12.69656088,-2.968858497,2.615609669,-7.977857661,-2.215947234,0.492396441,11.72466126,-2.678190356
-8.873090317,3.51908352,4.30381202,12.69656088,-2.968858497,2.615609669,-7.977857661,-2.215947234,0.492396441,11.72466126
-3.296063429,-8.873090317,4.252460789,4.30381202,12.69656088,-2.968858497,2.615609669,-7.977857661,-2.215947234,0.492396441
-5.145943174,-3.296063429,3.050431917,4.252460789,4.30381202,12.69656088,-2.968858497,2.615609669,-7.977857661,-2.215947234
6.319179005,-5.145943174,3.020585171,3.050431917,4.252460789,4.30381202,12.69656088,-2.968858497,2.615609669,-7.977857661
-4.363029874,6.319179005,-9.688114407,3.020585171,3.050431917,4.252460789,4.30381202,12.69656088,-2.968858497,2.615609669
13.11709353,-4.363029874,-15.60602683,-9.688114407,3.020585171,3.050431917,4.252460789,4.30381202,12.69656088,-2.968858497
-2.059317141,13.11709353,-14.57794688,-15.60602683,-9.688114407,3.020585171,3.050431917,4.252460789,4.30381202,12.69656088
3.345615625,-2.059317141,4.073801629,-14.57794688,-15.60602683,-9.688114407,3.020585171,3.050431917,4.252460789,4.30381202
-11.97584364,3.345615625,1.844672083,4.073801629,-14.57794688,-15.60602683,-9.688114407,3.020585171,3.050431917,4.252460789
-1.20833935,-11.97584364,2.780013721,1.844672083,4.073801629,-14.57794688,-15.60602683,-9.688114407,3.020585171,3.050431917
-1.438274824,-1.20833935,10.39574982,2.780013721,1.844672083,4.073801629,-14.57794688,-15.60602683,-9.688114407,3.020585171
-3.657614683,-1.438274824,4.510676043,10.39574982,2.780013721,1.844672083,4.073801629,-14.57794688,-15.60602683,-9.688114407
3.29810923,-3.657614683,-15.98871331,4.510676043,10.39574982,2.780013721,1.844672083,4.073801629,-14.57794688,-15.60602683
-2.172520315,3.29810923,-0.779817629,-15.98871331,4.510676043,10.39574982,2.780013721,1.844672083,4.073801629,-14.57794688
-10.90826744,-2.172520315,-0.023236752,-0.779817629,-15.98871331,4.510676043,10.39574982,2.780013721,1.844672083,4.073801629
5.974594091,-10.90826744,-19.73622076,-0.023236752,-0.779817629,-15.98871331,4.510676043,10.39574982,2.780013721,1.844672083
-2.561637243,5.974594091,-21.87220817,-19.73622076,-0.023236752,-0.779817629,-15.98871331,4.510676043,10.39574982,2.780013721
0.124334594,-2.561637243,-21.94408921,-21.87220817,-19.73622076,-0.023236752,-0.779817629,-15.98871331,4.510676043,10.39574982
-12.76003104,0.124334594,-16.94020506,-21.94408921,-21.87220817,-19.73622076,-0.023236752,-0.779817629,-15.98871331,4.510676043
11.79622402,-12.76003104,-2.917655316,-16.94020506,-21.94408921,-21.87220817,-19.73622076,-0.023236752,-0.779817629,-15.98871331
-1.241450528,11.79622402,-15.21466449,-2.917655316,-16.94020506,-21.94408921,-21.87220817,-19.73622076,-0.023236752,-0.779817629
-2.559639642,-1.241450528,-31.07861422,-15.21466449,-2.917655316,-16.94020506,-21.94408921,-21.87220817,-19.73622076,-0.023236752
-1.528117466,-2.559639642,-10.11564638,-31.07861422,-15.21466449,-2.917655316,-16.94020506,-21.94408921,-21.87220817,-19.73622076
0.242199083,-1.528117466,5.393370673,-10.11564638,-31.07861422,-15.21466449,-2.917655316,-16.94020506,-21.94408921,-21.87220817
-1.349748912,0.242199083,4.959703239,5.393370673,-10.11564638,-31.07861422,-15.21466449,-2.917655316,-16.94020506,-21.94408921
7.234460965,-1.349748912,11.73793472,4.959703239,5.393370673,-10.11564638,-31.07861422,-15.21466449,-2.917655316,-16.94020506
1.297732764,7.234460965,7.839120768,11.73793472,4.959703239,5.393370673,-10.11564638,-31.07861422,-15.21466449,-2.917655316
0.587118613,1.297732764,4.964249911,7.839120768,11.73793472,4.959703239,5.393370673,-10.11564638,-31.07861422,-15.21466449
-0.592509067,0.587118613,16.6256033,4.964249911,7.839120768,11.73793472,4.959703239,5.393370673,-10.11564638,-31.07861422
-2.221213161,-0.592509067,15.87719144,16.6256033,4.964249911,7.839120768,11.73793472,4.959703239,5.393370673,-10.11564638
3.271015123,-2.221213161,-7.644218608,15.87719144,16.6256033,4.964249911,7.839120768,11.73793472,4.959703239,5.393370673
9.598560862,3.271015123,-9.880366503,-7.644218608,15.87719144,16.6256033,4.964249911,7.839120768,11.73793472,4.959703239
-2.278635101,9.598560862,2.439704694,-9.880366503,-7.644218608,15.87719144,16.6256033,4.964249911,7.839120768,11.73793472
3.453637322,-2.278635101,-6.537448085,2.439704694,-9.880366503,-7.644218608,15.87719144,16.6256033,4.964249911,7.839120768
-4.907800345,3.453637322,-27.78298107,-6.537448085,2.439704694,-9.880366503,-7.644218608,15.87719144,16.6256033,4.964249911
0.631820233,-4.907800345,-27.77393922,-27.78298107,-6.537448085,2.439704694,-9.880366503,-7.644218608,15.87719144,16.6256033
2.674514769,0.631820233,-12.82951947,-27.77393922,-27.78298107,-6.537448085,2.439704694,-9.880366503,-7.644218608,15.87719144
2.618515068,2.674514769,4.421079295,-12.82951947,-27.77393922,-27.78298107,-6.537448085,2.439704694,-9.880366503,-7.644218608
4.640309845,2.618515068,26.66639233,4.421079295,-12.82951947,-27.77393922,-27.78298107,-6.537448085,2.439704694,-9.880366503
-2.40148862,4.640309845,21.04761973,26.66639233,4.421079295,-12.82951947,-27.77393922,-27.78298107,-6.537448085,2.439704694
1.581964052,-2.40148862,-20.97865081,21.04761973,26.66639233,4.421079295,-12.82951947,-27.77393922,-27.78298107,-6.537448085
