V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
-2.88505874,2.823530111,-1.693202083,-1.117125057,-1.864856351,4.420679771,-6.899337684,0.190468352,-2.854531675,-1.815813912
1.847932237,-2.88505874,2.823530111,-1.693202083,-1.117125057,13.82439741,4.420679771,-6.899337684,0.190468352,-2.854531675
-3.561301519,1.847932237,-2.88505874,2.823530111,-1.693202083,-5.570508131,13.82439741,4.420679771,-6.899337684,0.190468352
3.993091361,-3.561301519,1.847932237,-2.88505874,2.823530111,-15.85455317,-5.570508131,13.82439741,4.420679771,-6.899337684
-3.639599084,3.993091361,-3.561301519,1.847932237,-2.88505874,3.597394886,-15.85455317,-5.570508131,13.82439741,4.420679771
6.245821293,-3.639599084,3.993091361,-3.561301519,1.847932237,10.79136335,3.597394886,-15.85455317,-5.570508131,13.82439741
2.63302791,6.245821293,-3.639599084,3.993091361,-3.561301519,-0.21699796,10.79136335,3.597394886,-15.85455317,-5.570508131
0.678416309,2.63302791,6.245821293,-3.639599084,3.993091361,-0.717027166,-0.21699796,10.79136335,3.597394886,-15.85455317
5.838012978,0.678416309,2.63302791,6.245821293,-3.639599084,-0.74978673,-0.717027166,-0.21699796,10.79136335,3.597394886
-1.682651265,5.838012978,0.678416309,2.63302791,6.245821293,-8.734633957,-0.74978673,-0.717027166,-0.21699796,10.79136335
4.800561096,-1.682651265,5.838012978,0.678416309,2.63302791,0.404883146,-8.734633957,-0.74978673,-0.717027166,-0.21699796
-1.055754852,4.800561096,-1.682651265,5.838012978,0.678416309,13.50804423,0.404883146,-8.734633957,-0.74978673,-0.717027166
4.881620339,-1.055754852,4.800561096,-1.682651265,5.838012978,-1.495911092,13.50804423,0.404883146,-8.734633957,-0.74978673
0.573944973,4.881620339,-1.055754852,4.800561096,-1.682651265,-13.06860433,-1.495911092,13.50804423,0.404883146,-8.734633957
2.69336757,0.573944973,4.881620339,-1.055754852,4.800561096,6.448878108,-13.06860433,-1.495911092,13.50804423,0.404883146
-8.594000043,2.69336757,0.573944973,4.881620339,-1.055754852,9.988418381,6.448878108,-13.06860433,-1.495911092,13.50804423
-0.850788925,-8.594000043,2.69336757,0.573944973,4.881620339,-13.64011056,9.988418381,6.448878108,-13.06860433,-1.495911092
-7.732683984,-0.850788925,-8.594000043,2.69336757,0.573944973,-6.487072925,-13.64011056,9.988418381,6.448878108,-13.06860433
-0.23495272,-7.732683984,-0.850788925,-8.594000043,2.69336757,17.16690174,-6.487072925,-13.64011056,9.988418381,6.448878108
-2.825802078,-0.23495272,-7.732683984,-0.850788925,-8.594000043,3.674735878,17.16690174,-6.487072925,-13.64011056,9.988418381
2.932585699,-2.825802078,-0.23495272,-7.732683984,-0.850788925,-12.90690856,3.674735878,17.16690174,-6.487072925,-13.64011056
0.384013913,2.932585699,-2.825802078,-0.23495272,-7.732683984,-1.540702884,-12.90690856,3.674735878,17.16690174,-6.487072925
2.759472301,0.384013913,2.932585699,-2.825802078,-0.23495272,2.610694954,-1.540702884,-12.90690856,3.674735878,17.16690174
0.01328719,2.759472301,0.384013913,2.932585699,-2.825802078,-0.705754109,2.610694954,-1.540702884,-12.90690856,3.674735878
2.203550847,0.01328719,2.759472301,0.384013913,2.932585699,5.565099593,-0.705754109,2.610694954,-1.540702884,-12.90690856
3.052380771,2.203550847,0.01328719,2.759472301,0.384013913,2.611728252,5.565099593,-0.705754109,2.610694954,-1.540702884
3.71804414,3.052380771,2.203550847,0.01328719,2.759472301,-5.417232359,2.611728252,5.565099593,-0.705754109,2.610694954
2.11327593,3.71804414,3.052380771,2.203550847,0.01328719,-3.103943138,-5.417232359,2.611728252,5.565099593,-0.705754109
2.903238662,2.11327593,3.71804414,3.052380771,2.203550847,-0.615941069,-3.103943138,-5.417232359,2.611728252,5.565099593
-1.971277341,2.903238662,2.11327593,3.71804414,3.052380771,2.857169188,-0.615941069,-3.103943138,-5.417232359,2.611728252
-0.301479268,-1.971277341,2.903238662,2.11327593,3.71804414,5.333488251,2.857169188,-0.615941069,-3.103943138,-5.417232359
-3.325967881,-0.301479268,-1.971277341,2.903238662,2.11327593,-2.912116677,5.333488251,2.857169188,-0.615941069,-3.103943138
0.613655979,-3.325967881,-0.301479268,-1.971277341,2.903238662,-4.703704176,-2.912116677,5.333488251,2.857169188,-0.615941069
-1.806424204,0.613655979,-3.325967881,-0.301479268,-1.971277341,2.283770174,-4.703704176,-2.912116677,5.333488251,2.857169188
1.512977066,-1.806424204,0.613655979,-3.325967881,-0.301479268,0.875734803,2.283770174,-4.703704176,-2.912116677,5.333488251
2.142439517,1.512977066,-1.806424204,0.613655979,-3.325967881,1.806450492,0.875734803,2.283770174,-4.703704176,-2.912116677
-2.189406975,2.142439517,1.512977066,-1.806424204,0.613655979,7.093750858,1.806450492,0.875734803,2.283770174,-4.703704176
1.136466351,-2.189406975,2.142439517,1.512977066,-1.806424204,-0.209385063,7.093750858,1.806450492,0.875734803,2.283770174
-4.602751717,1.136466351,-2.189406975,2.142439517,1.512977066,-7.95456797,-0.209385063,7.093750858,1.806450492,0.875734803
-0.624623942,-4.602751717,1.136466351,-2.189406975,2.142439517,-7.769265681,-7.95456797,-0.209385063,7.093750858,1.806450492
-2.376339066,-0.624623942,-4.602751717,1.136466351,-2.189406975,-10.18351174,-7.769265681,-7.95456797,-0.209385063,7.093750858
-0.313316316,-2.376339066,-0.624623942,-4.602751717,1.136466351,-1.790097803,-10.18351174,-7.769265681,-7.95456797,-0.209385063
-1.902164317,-0.313316316,-2.376339066,-0.624623942,-4.602751717,8.256231621,-1.790097803,-10.18351174,-7.769265681,-7.95456797
-0.96629181,-1.902164317,-0.313316316,-2.376339066,-0.624623942,1.671979607,8.256231621,-1.790097803,-10.18351174,-7.769265681
-4.821014196,-0.96629181,-1.902164317,-0.313316316,-2.376339066,-6.91099392,1.671979607,8.256231621,-1.790097803,-10.18351174
3.37290059,-4.821014196,-0.96629181,-1.902164317,-0.313316316,-5.213556954,-6.91099392,1.671979607,8.256231621,-1.790097803
-7.241535713,3.37290059,-4.821014196,-0.96629181,-1.902164317,1.562798242,-5.213556954,-6.91099392,1.671979607,8.256231621
2.529350682,-7.241535713,3.37290059,-4.821014196,-0.96629181,7.018178583,1.562798242,-5.213556954,-6.91099392,1.671979607
-2.528021736,2.529350682,-7.241535713,3.37290059,-4.821014196,5.655378395,7.018178583,1.562798242,-5.213556954,-6.91099392
-0.100447113,-2.528021736,2.529350682,-7.241535713,3.37290059,3.470347618,5.655378395,7.018178583,1.562798242,-5.213556954
3.324301454,-0.100447113,-2.528021736,2.529350682,-7.241535713,-0.980389319,3.470347618,5.655378395,7.018178583,1.562798242
-6.346336261,3.324301454,-0.100447113,-2.528021736,2.529350682,-0.880022229,-0.980389319,3.470347618,5.655378395,7.018178583
3.501268234,-6.346336261,3.324301454,-0.100447113,-2.528021736,-3.0776181,-0.880022229,-0.980389319,3.470347618,5.655378395
-7.152243482,3.501268234,-6.346336261,3.324301454,-0.100447113,-0.962631538,-3.0776181,-0.880022229,-0.980389319,3.470347618
0.871644803,-7.152243482,3.501268234,-6.346336261,3.324301454,7.814220108,-0.962631538,-3.0776181,-0.880022229,-0.980389319
-1.219508564,0.871644803,-7.152243482,3.501268234,-6.346336261,1.915299934,7.814220108,-0.962631538,-3.0776181,-0.880022229
2.338435166,-1.219508564,0.871644803,-7.152243482,3.501268234,-1.188525704,1.915299934,7.814220108,-0.962631538,-3.0776181
5.696721909,2.338435166,-1.219508564,0.871644803,-7.152243482,-5.403618263,-1.188525704,1.915299934,7.814220108,-0.962631538
4.419790237,5.696721909,2.338435166,-1.219508564,0.871644803,-1.029496969,-5.403618263,-1.188525704,1.915299934,7.814220108
2.549339859,4.419790237,5.696721909,2.338435166,-1.219508564,8.437477758,-1.029496969,-5.403618263,-1.188525704,1.915299934
6.573851984,2.549339859,4.419790237,5.696721909,2.338435166,-3.420163373,8.437477758,-1.029496969,-5.403618263,-1.188525704
-7.34815984,6.573851984,2.549339859,4.419790237,5.696721909,-4.058118489,-3.420163373,8.437477758,-1.029496969,-5.403618263
4.680581135,-7.34815984,6.573851984,2.549339859,4.419790237,-2.151726899,-4.058118489,-3.420163373,8.437477758,-1.029496969
-14.32225429,4.680581135,-7.34815984,6.573851984,2.549339859,-1.118226437,-2.151726899,-4.058118489,-3.420163373,8.437477758
-1.976225391,-14.32225429,4.680581135,-7.34815984,6.573851984,-0.801653242,-1.118226437,-2.151726899,-4.058118489,-3.420163373
-4.31272435,-1.976225391,-14.32225429,4.680581135,-7.34815984,-1.293470967,-0.801653242,-1.118226437,-2.151726899,-4.058118489
3.519205471,-4.31272435,-1.976225391,-14.32225429,4.680581135,3.017559314,-1.293470967,-0.801653242,-1.118226437,-2.151726899
6.446082625,3.519205471,-4.31272435,-1.976225391,-14.32225429,8.156259313,3.017559314,-1.293470967,-0.801653242,-1.118226437
7.087304402,6.446082625,3.519205471,-4.31272435,-1.976225391,13.55444813,8.156259313,3.017559314,-1.293470967,-0.801653242
7.496440417,7.087304402,6.446082625,3.519205471,-4.31272435,6.417054638,13.55444813,8.156259313,3.017559314,-1.293470967
5.14075587,7.496440417,7.087304402,6.446082625,3.519205471,3.014953191,6.417054638,13.55444813,8.156259313,3.017559314
1.918410291,5.14075587,7.496440417,7.087304402,6.446082625,-0.310841147,3.014953191,6.417054638,13.55444813,8.156259313
0.027073424,1.918410291,5.14075587,7.496440417,7.087304402,-2.169888098,-0.310841147,3.014953191,6.417054638,13.55444813
7.980775383,0.027073424,1.918410291,5.14075587,7.496440417,-14.29040272,-2.169888098,-0.310841147,3.014953191,6.417054638
-6.530449129,7.980775383,0.027073424,1.918410291,5.14075587,-9.713338461,-14.29040272,-2.169888098,-0.310841147,3.014953191
9.611258828,-6.530449129,7.980775383,0.027073424,1.918410291,5.497175012,-9.713338461,-14.29040272,-2.169888098,-0.310841147
-7.84849456,9.611258828,-6.530449129,7.980775383,0.027073424,-0.022692148,5.497175012,-9.713338461,-14.29040272,-2.169888098
2.063377391,-7.84849456,9.611258828,-6.530449129,7.980775383,13.39535232,-0.022692148,5.497175012,-9.713338461,-14.29040272
2.642609139,2.063377391,-7.84849456,9.611258828,-6.530449129,-5.115027141,13.39535232,-0.022692148,5.497175012,-9.713338461
-8.505627381,2.642609139,2.063377391,-7.84849456,9.611258828,0.083677877,-5.115027141,13.39535232,-0.022692148,5.497175012
9.089072678,-8.505627381,2.642609139,2.063377391,-7.84849456,-11.91821048,0.083677877,-5.115027141,13.39535232,-0.022692148
-6.80746457,9.089072678,-8.505627381,2.642609139,2.063377391,-8.747726574,-11.91821048,0.083677877,-5.115027141,13.39535232
-1.056531467,-6.80746457,9.089072678,-8.505627381,2.642609139,-0.350211549,-8.747726574,-11.91821048,0.083677877,-5.115027141
1.257988515,-1.056531467,-6.80746457,9.089072678,-8.505627381,9.043832615,-0.350211549,-8.747726574,-11.91821048,0.083677877
-9.239742745,1.257988515,-1.056531467,-6.80746457,9.089072678,13.10465452,9.043832615,-0.350211549,-8.747726574,-11.91821048
-0.406136804,-9.239742745,1.257988515,-1.056531467,-6.80746457,10.89552271,13.10465452,9.043832615,-0.350211549,-8.747726574
-2.402353308,-0.406136804,-9.239742745,1.257988515,-1.056531467,9.521379632,10.89552271,13.10465452,9.043832615,-0.350211549
-7.116889533,-2.402353308,-0.406136804,-9.239742745,1.257988515,0.873459369,9.521379632,10.89552271,13.10465452,9.043832615
10.36045374,-7.116889533,-2.402353308,-0.406136804,-9.239742745,0.478177133,0.873459369,9.521379632,10.89552271,13.10465452
-4.804219984,10.36045374,-7.116889533,-2.402353308,-0.406136804,4.200303089,0.478177133,0.873459369,9.521379632,10.89552271
1.403231996,-4.804219984,10.36045374,-7.116889533,-2.402353308,-1.263239443,4.200303089,0.478177133,0.873459369,9.521379632
5.393687732,1.403231996,-4.804219984,10.36045374,-7.116889533,8.047378511,-1.263239443,4.200303089,0.478177133,0.873459369
-14.19807732,5.393687732,1.403231996,-4.804219984,10.36045374,0.671338931,8.047378511,-1.263239443,4.200303089,0.478177133
7.08103435,-14.19807732,5.393687732,1.403231996,-4.804219984,-4.30375142,0.671338931,8.047378511,-1.263239443,4.200303089
-6.822161769,7.08103435,-14.19807732,5.393687732,1.403231996,10.28496689,-4.30375142,0.671338931,8.047378511,-1.263239443
-2.80857619,-6.822161769,7.08103435,-14.19807732,5.393687732,-7.74981874,10.28496689,-4.30375142,0.671338931,8.047378511
5.046939089,-2.80857619,-6.822161769,7.08103435,-14.19807732,15.10140513,-7.74981874,10.28496689,-4.30375142,0.671338931
-7.773507779,5.046939089,-2.80857619,-6.822161769,7.08103435,0.412733601,15.10140513,-7.74981874,10.28496689,-4.30375142
6.764022465,-7.773507779,5.046939089,-2.80857619,-6.822161769,-8.442644595,0.412733601,15.10140513,-7.74981874,10.28496689
3.852928247,6.764022465,-7.773507779,5.046939089,-2.80857619,-10.68696602,-8.442644595,0.412733601,15.10140513,-7.74981874
-0.228864024,3.852928247,6.764022465,-7.773507779,5.046939089,-33.32456728,-10.68696602,-8.442644595,0.412733601,15.10140513
4.090279744,-0.228864024,3.852928247,6.764022465,-7.773507779,-22.67345651,-33.32456728,-10.68696602,-8.442644595,0.412733601
2.96839197,4.090279744,-0.228864024,3.852928247,6.764022465,-21.19544906,-22.67345651,-33.32456728,-10.68696602,-8.442644595
-2.099721769,2.96839197,4.090279744,-0.228864024,3.852928247,-10.36946997,-21.19544906,-22.67345651,-33.32456728,-10.68696602
4.700833906,-2.099721769,2.96839197,4.090279744,-0.228864024,0.468014643,-10.36946997,-21.19544906,-22.67345651,-33.32456728
-5.535198643,4.700833906,-2.099721769,2.96839197,4.090279744,2.571190766,0.468014643,-10.36946997,-21.19544906,-22.67345651
4.924066085,-5.535198643,4.700833906,-2.099721769,2.96839197,0.489931213,2.571190766,0.468014643,-10.36946997,-21.19544906
-2.9190478,4.924066085,-5.535198643,4.700833906,-2.099721769,1.47400697,0.489931213,2.571190766,0.468014643,-10.36946997
