V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
0.234757255,1.107959652,2.875866283,4.203449777,4.878644213,5.093410721,5.131081252,5.215844196,5.404415868,5.611201238,5.685132847,5.457343578,4.784705925,3.608097931,2.041108131,0.436748247,-0.627969298,-0.517005715,0.953774161,2.777824644
-2.305774216,-3.073179956,-2.592949585,-1.69350195,-1.104682301,-1.014065423,-1.346517523,-1.990220996,-2.79527212,-3.559275554,-4.066275531,-4.171623156,-3.863251505,-3.248994859,-2.525504497,-1.887515603,-1.359375259,-0.700476189,0.567969739,2.355135765
-6.206328761,-5.73322506,-2.465694792,0.456561585,2.066946292,2.387848848,1.762883244,0.625036091,-0.577379554,-1.427367089,-1.607077215,-0.998331421,0.212059971,1.541544727,2.375373442,2.151240456,0.508917355,-2.495255531,-6.028799171,-7.879394217
3.373320318,3.59002057,1.507393558,-0.737518423,-2.073743307,-2.326426499,-1.805065184,-0.968754965,-0.237457635,0.107386939,-0.052799263,-0.708008793,-1.712336681,-2.762603979,-3.44057153,-3.286972078,-1.865837752,1.065355432,4.88217591,6.937571456
-0.041287148,-1.136684665,-1.660684569,-1.316352379,-0.750333775,-0.479929997,-0.53826164,-0.650978395,-0.584015239,-0.344040002,-0.146772816,-0.194982751,-0.482765378,-0.794139456,-0.859304865,-0.55027033,-0.121438409,-0.286140832,-1.564599817,-3.04797
-3.147421775,0.073830648,1.197347914,1.071385439,0.977803142,1.13655233,1.237287941,0.992959359,0.403843814,-0.255691134,-0.629170784,-0.515201784,0.017630923,0.693063222,1.219765594,1.474015929,1.573549331,1.72736875,1.610884867,0.397796569
0.322624496,0.689993353,2.125272431,2.471629142,1.294090558,-0.505840891,-1.890537098,-2.334151033,-1.899451889,-0.979403317,0.032498032,0.949890228,1.809666935,2.73385233,3.686370029,4.318408063,4.142045548,3.009417431,1.706994737,1.437381106
2.222367147,-0.953848576,-1.526953892,-0.47348835,0.484916109,0.603878516,-0.068329358,-1.13686122,-2.135011359,-2.705472854,-2.73190866,-2.347596596,-1.83110165,-1.481263554,-1.497524962,-1.887947059,-2.450888547,-2.871240873,-2.845329361,-1.804565428
-5.050703578,-4.464539314,-3.183540374,-2.185519944,-1.216201117,-0.144047229,0.899094164,1.666297208,1.925054447,1.591060454,0.816680297,-0.084639031,-0.813951267,-1.192730646,-1.181778806,-0.912045901,-0.735833881,-1.150272945,-2.405821039,-3.299685312
2.54501451,5.491773035,5.345732747,3.255252837,1.037176556,-0.314414071,-0.656129762,-0.267660199,0.449382835,1.109854641,1.399912236,1.152667444,0.404405798,-0.617509269,-1.549063924,-1.992454865,-1.662543076,-0.513875935,1.194754137,2.561659081
-0.004846188,0.960624869,1.317004185,1.357023708,1.248584102,1.096760101,0.981763067,0.907107174,0.821666785,0.695844691,0.60212392,0.69453704,1.095955035,1.756029232,2.39292264,2.665464628,2.476790303,2.175874631,2.353896285,2.555758584
1.709199484,-0.019039051,-0.081497535,0.86214278,1.604919411,1.454847642,0.415384003,-1.031335546,-2.274677223,-2.8608737,-2.672617737,-1.95567887,-1.157890883,-0.636078012,-0.430706045,-0.323116894,-0.072052106,0.342252004,0.473215963,0.051783468
-0.993720371,-0.213930695,-0.249164032,-0.792441178,-1.343540719,-1.675731296,-1.711296766,-1.496035276,-1.212689858,-1.038329882,-0.964181671,-0.760292299,-0.093314171,1.247466608,3.099879407,4.878055458,5.762609374,5.054139664,2.802296817,0.177939087
-1.030403722,-0.757345145,-0.405311034,-0.313250839,-0.39058067,-0.354935318,-0.065039856,0.408998035,0.918125457,1.304324017,1.42372271,1.205367624,0.649724744,-0.256796303,-1.555602013,-3.190265019,-4.753267671,-5.359976875,-4.17274166,-1.552274526
1.972491744,1.329823518,3.056889242,4.881165126,5.636129097,5.382851907,4.473310164,3.222974403,1.935333793,0.942781985,0.559275702,0.920085982,1.872030045,3.05413105,4.065619472,4.591619201,4.483663119,3.914188366,3.552598468,3.777284193
-2.686723755,0.330253638,-0.182384916,-2.186822541,-3.685550169,-4.381379035,-4.70857306,-5.047157456,-5.477263759,-5.891561218,-6.218040555,-6.525278492,-6.923275167,-7.371812542,-7.597501381,-7.178630423,-5.859061224,-4.229790932,-4.082910571,-6.0930894
-4.077980727,-4.234694475,-4.034988607,-3.384675809,-2.29013108,-1.075310025,-0.027390241,0.741918523,1.232132708,1.485535357,1.552249609,1.48104932,1.27673239,0.831526698,-0.003406087,-1.198980716,-2.280487538,-2.047508125,0.751631056,4.262458178
2.304359843,-0.179437165,-1.02343258,-0.468420231,0.451201909,1.27431245,1.920848974,2.349654194,2.420403553,1.94888659,0.899640675,-0.464092328,-1.625418751,-2.004688022,-1.265699316,0.332741181,1.814849435,1.800938996,-0.29332387,-2.278464685
-1.148104152,1.709858466,2.677034851,2.011563622,0.826052161,-0.189840165,-0.842831903,-1.212566014,-1.412681481,-1.45847865,-1.307376321,-0.957052207,-0.476766543,0.001717381,0.337204056,0.476096897,0.497130739,0.567315634,0.729876017,0.73977594
2.429187384,2.034234214,0.864657892,-0.197413541,-0.885043304,-1.06031955,-0.60657431,0.490150902,2.06605035,3.75546176,5.085069036,5.660257155,5.292748458,4.039454442,2.211918892,0.344429188,-0.9494715,-1.285656938,-0.885344705,-0.615807294
-1.750892062,0.349615717,1.929539816,2.364150514,2.17041523,1.759986565,1.249310578,0.598222459,-0.197993202,-1.028458951,-1.733477884,-2.225501238,-2.498831477,-2.577002643,-2.533482155,-2.526902744,-2.754491448,-3.234044616,-3.305581633,-1.672500638
-0.852013351,-2.424846256,-2.302082979,-2.431489249,-3.03288544,-3.727614579,-4.243835384,-4.476728645,-4.383998985,-3.954964942,-3.248120524,-2.397261249,-1.595219215,-1.027897306,-0.760814474,-0.672233515,-0.448969721,0.23576104,0.979917517,0.152086038
-0.187362046,-2.583777086,-4.893670128,-4.793130972,-2.7781726,-0.105527242,2.255773727,3.749289292,4.143934699,3.502524377,2.185061363,0.758682584,-0.238022036,-0.550051711,-0.294308665,0.156950622,0.431453354,0.55399576,1.288210421,2.911852473
4.811030282,2.908727819,0.650476943,-0.560648704,-0.9142951,-0.797118126,-0.459645617,-0.099295884,0.072427466,-0.117832223,-0.738589144,-1.71172437,-2.807081539,-3.666021619,-3.856641509,-2.977511057,-0.834605263,2.122501086,4.041148348,2.179837969
0.042716216,3.810703194,5.130750631,4.170098929,2.256226804,0.35118496,-1.025278682,-1.607687623,-1.300202064,-0.211829956,1.328557728,2.892938187,4.137945141,4.896065922,5.131882909,4.782302761,3.556191081,1.056184916,-2.151068619,-3.134659891
-2.325368946,-2.353999833,-0.615615849,1.152239152,2.420251334,3.344073505,4.041309283,4.521784251,4.787064411,4.870599891,4.814339631,4.592499038,4.109045721,3.25309968,1.942526831,0.247623792,-1.380428466,-2.009728154,-0.595794078,2.284254857
-0.129419513,1.204161755,1.751383315,1.441414771,0.596720229,-0.516027775,-1.659192018,-2.672207641,-3.502326831,-4.191526221,-4.785816312,-5.236399249,-5.429912307,-5.250086396,-4.58901441,-3.369560379,-1.594931383,0.539080528,2.330270224,2.464468994
0.993713975,-1.748206788,-3.184789084,-2.83341837,-1.63780828,-0.561618066,-0.181205762,-0.632851311,-1.669516129,-2.782888283,-3.456267776,-3.428269144,-2.765587703,-1.753077288,-0.717349126,0.080800613,0.418270549,0.117731173,-0.600982087,-0.465266728
1.63278343,-1.13763824,-0.81969662,0.875425693,2.204227972,2.831344539,3.138249064,3.458871238,3.795194353,3.902282604,3.537803369,2.654483091,1.421304938,0.125941282,-1.00441005,-1.909534385,-2.541498325,-2.667429838,-2.011482706,-1.092271916
-0.258400919,2.306787459,2.786132407,1.326037904,-0.416384048,-1.454970429,-1.666427398,-1.369415251,-0.940597659,-0.624131205,-0.520294419,-0.608264035,-0.81647829,-1.14668192,-1.651713942,-2.296927942,-2.940937191,-3.325214583,-2.941186516,-1.278772898
4.700543273,5.43465842,3.005461191,-0.079531338,-2.149321859,-2.651424232,-1.85245697,-0.367239206,1.125011581,2.078550697,2.231806844,1.652675789,0.71627637,0.020289933,0.165520629,1.420489818,3.420155524,5.099504986,5.149777558,3.312663992
-1.900443551,-2.471243074,-1.57151982,-0.648984446,-0.533717636,-1.225291459,-2.201036406,-2.904809276,-2.978054457,-2.349249967,-1.232674997,0.018977931,1.091128531,1.776920633,1.961009744,1.615975222,0.894278143,0.25182575,0.356504929,1.229980204
-3.240682031,-2.271454646,-0.43687962,1.486415271,2.83878617,3.264271485,2.887868206,2.109707124,1.363195411,0.975699816,1.099562152,1.665758455,2.397108733,2.897610208,2.758785421,1.681497987,-0.28369341,-2.341702912,-2.794412576,-0.650416128
0.680420369,-0.589521931,-1.662399254,-2.560665672,-3.054690516,-3.009118662,-2.612468305,-2.208218256,-2.098972314,-2.43130231,-3.17039766,-4.160768262,-5.20288222,-6.082849626,-6.545404633,-6.227886421,-4.733205262,-2.154783101,0.023804694,-0.459108608
4.019002218,2.197248569,-0.44647731,-2.065513454,-2.721522754,-2.815157638,-2.501249347,-1.78521954,-0.734630308,0.430528959,1.390216472,1.886289628,1.8240591,1.250402637,0.30284542,-0.906626046,-2.402209714,-4.061656135,-4.974445173,-3.630260975
-0.474182841,1.290812815,2.078641973,2.103746306,2.044291249,2.143479254,2.27064352,2.160931169,1.608902105,0.602962233,-0.661311244,-1.867224471,-2.642531604,-2.636229476,-1.695316322,-0.007389082,1.906654342,3.21928242,3.045847052,1.624174205
1.067550285,3.547244575,4.444717752,4.567049197,4.547261129,4.515285346,4.359830866,3.993604471,3.481088908,2.991006307,2.72211355,2.822552321,3.270751,3.844832007,4.21380242,3.953789559,2.543320991,-0.236436746,-3.258125104,-3.196851948
-2.474534023,-2.126855082,-0.581935893,0.830740881,1.64299828,1.931334378,1.876268235,1.583551055,1.079437561,0.383555223,-0.437100814,-1.258332582,-1.921615577,-2.299545789,-2.360811942,-2.120549866,-1.47108276,-0.168161093,1.594156552,2.02415404
-0.835570143,-1.196174445,-1.894739404,-2.753916849,-3.487598567,-4.04280847,-4.403065187,-4.529198891,-4.379152343,-3.970656493,-3.408154935,-2.84377555,-2.407260703,-2.15846516,-2.108824928,-2.243674964,-2.493409622,-2.703951021,-2.665516575,-2.260070804
0.308821256,-1.513577952,-2.342199134,-1.764750455,-0.533786759,0.644243355,1.355146308,1.494764282,1.192998552,0.680719425,0.14119921,-0.373096558,-0.913037732,-1.515454501,-2.081268514,-2.399421142,-2.33393348,-2.022649688,-1.756558967,-1.019380828
3.2371526,1.609801904,0.474410517,-0.250026132,-0.734952251,-0.924514394,-0.817987841,-0.596607116,-0.507047982,-0.70532293,-1.135311643,-1.526336712,-1.594227107,-1.30081177,-0.949810201,-1.015876035,-1.790837927,-2.953318121,-3.339688589,-2.019895025
0.388460598,0.262605723,0.498363047,0.788059639,1.12838906,1.522785553,1.753222547,1.569165562,0.877626662,-0.190079564,-1.343582183,-2.290884919,-2.850378659,-2.949450878,-2.56868758,-1.724071693,-0.504206355,0.767662562,1.373389161,0.858869719
1.144788433,1.241101706,1.745728128,2.193750745,2.303426874,2.069269933,1.66762472,1.325011767,1.234541212,1.451140766,1.870995479,2.314612906,2.604179586,2.618765383,2.324704215,1.69804372,0.591924238,-1.133222687,-3.012487538,-3.461814521
-2.684237987,-2.009203456,-0.119504364,1.904049381,3.450388299,4.237339369,4.267844729,3.672471108,2.588653437,1.178419359,-0.345570282,-1.746605681,-2.800571382,-3.365202343,-3.449461914,-3.129153712,-2.360338949,-0.944575794,1.165175345,2.891411499
-0.794433035,-2.332112663,-3.72733228,-4.82424827,-5.460247203,-5.433110253,-4.739980504,-3.543640573,-2.103207372,-0.725109775,0.306890678,0.78607168,0.617679722,-0.107994695,-1.070142255,-1.831861991,-2.041282643,-1.575252714,-0.604127455,0.417519898
0.286238381,-0.732764959,0.339037868,2.2244326,3.415584385,3.490412997,2.792972519,1.845621069,0.998997189,0.371475819,-0.078635565,-0.415054217,-0.622498397,-0.649391363,-0.474495815,-0.102933872,0.369955417,0.624416088,-0.064588818,-2.272942924
0.796114018,-0.43689594,-0.813584378,-0.652219061,-0.423094128,-0.330107763,-0.363549249,-0.475833441,-0.623168598,-0.776742103,-0.917572937,-1.045398813,-1.180158663,-1.298213584,-1.332706565,-1.293891161,-1.314809636,-1.523994673,-1.563899183,-0.129693972
-2.402602264,-1.969805888,0.259617752,2.091879167,3.050084223,3.33671837,3.09614103,2.410501569,1.442750931,0.505975576,-0.009950431,0.171570428,1.021638923,2.120495288,2.772863885,2.340397588,0.654564284,-1.680663642,-3.334666889,-3.172095389
-0.235172544,1.550641405,0.368323961,-1.782252712,-3.34156137,-3.792056433,-3.178892662,-1.816550847,-0.150741718,1.318821408,2.174056998,2.271302654,1.797749864,1.122815363,0.57197185,0.225777238,-0.11871163,-0.611762234,-0.664191932,1.05885452
1.807462975,-1.278139957,-3.023228413,-2.927160075,-2.119730294,-1.59919856,-1.796005888,-2.636634928,-3.766199537,-4.755881693,-5.278991938,-5.237005108,-4.737657699,-3.944151792,-2.927852359,-1.575482934,0.300310852,2.370126667,2.956456098,-0.029719052
-1.684906435,-1.282953343,-0.125718916,1.409287195,2.772371345,3.56348801,3.733145056,3.528504461,3.323648683,3.438492302,3.98807029,4.815207616,5.556330398,5.797852572,5.280765904,4.105041479,2.839241646,2.370985076,3.106828271,3.6503962
1.562311026,2.148469233,3.039150013,2.638600478,1.096050599,-0.512919168,-1.323145397,-1.087262773,-0.055507446,1.251093651,2.286129127,2.731343336,2.606340481,2.172416201,1.723467748,1.381526232,0.883385827,-0.626241988,-4.089317323,-7.909548825
2.789105866,4.368649413,3.908483137,3.459788643,3.687031397,4.209848447,4.431078155,3.976799504,2.804341909,1.167996844,-0.52410203,-1.940169004,-2.953377377,-3.612622277,-4.07330435,-4.563551201,-5.215663351,-5.583131526,-4.127990807,0.741998176
-2.445301012,-1.045277233,-0.445722785,-0.153934547,0.067204073,0.113442579,-0.033088447,-0.242275821,-0.35183579,-0.299740469,-0.106591859,0.260678959,0.878432473,1.739967296,2.675850111,3.315577837,3.126961534,1.681224533,-0.686781527,-2.098553399
3.143958328,3.968717165,3.361628558,2.740808028,2.969464208,4.091036638,5.701383254,7.262222734,8.28869984,8.467719541,7.694857016,6.04064465,3.75985154,1.302877574,-0.75001564,-1.828123434,-1.594489322,-0.301304208,0.81815442,0.275921847
0.252619929,-1.654260112,-2.149960483,-2.298347823,-2.59156418,-2.871243399,-2.919454608,-2.645989302,-2.101093229,-1.431322423,-0.816153931,-0.375655941,-0.130863128,-0.018363714,0.123533705,0.541166904,1.425041768,2.713177468,3.824730958,3.42955295
1.434952714,0.595443116,-1.120174711,-2.611818906,-3.45187547,-3.648466765,-3.436687978,-3.063604039,-2.631459221,-2.084436177,-1.299853033,-0.232185731,1.013767215,2.217070282,3.067997084,3.17350112,2.121479953,-0.371244803,-3.922172288,-6.122332053
-2.5980804,-2.276936418,-1.47152319,-0.912817518,-0.779912434,-0.963439955,-1.163368889,-1.117086657,-0.748308466,-0.188602246,0.304078858,0.511124213,0.383912058,0.019334888,-0.444553718,-0.865991218,-1.023249439,-0.534182651,0.809694005,1.924670897
-0.647878042,-1.242368718,-2.035774661,-2.730963694,-3.027949855,-2.766535053,-2.028621827,-1.079863839,-0.221207739,0.348171,0.566553904,0.478769611,0.187651016,-0.182778464,-0.491970042,-0.61181571,-0.537766586,-0.382185205,0.155716042,1.928442703
0.735258338,3.410143844,4.482401368,4.624116313,4.78014268,5.009271412,4.948274235,4.304682192,3.114460383,1.725278564,0.584627337,-0.013211376,-0.069209653,0.181474786,0.454105319,0.565154176,0.522499139,0.504359469,0.504067578,0.01386577
2.0638235,1.324086829,0.947780774,1.209971329,1.431952999,1.36727944,1.157300158,0.987530269,0.918563361,0.91033388,0.896057771,0.81896479,0.660018199,0.444343878,0.181635531,-0.165753191,-0.645965651,-1.331582614,-2.173247847,-2.465894151
2.288881255,0.984197813,-1.541510542,-3.911548168,-5.170098453,-5.133267926,-4.208357756,-2.967194494,-1.829066549,-0.944817627,-0.287500885,0.19255453,0.477406511,0.494876988,0.23942079,-0.08612276,-0.105294777,0.390371739,0.882049928,0.225336667
-3.195456392,-4.320970193,-5.004360056,-5.000718114,-4.309374897,-3.155547029,-1.84637903,-0.666815499,0.128927306,0.37015524,0.068097894,-0.544393454,-1.096589736,-1.242245847,-0.832321331,-0.047625502,0.622125211,0.68706257,0.096078406,-0.479276206
1.135834983,2.663957164,2.522573159,1.98288346,1.591195912,1.249366454,0.857035814,0.381951709,-0.1683046,-0.782800079,-1.451166042,-2.086880185,-2.487428726,-2.430948776,-1.851909556,-1.003431787,-0.452687853,-0.689341261,-1.147996236,0.265239913
-2.826040313,-2.803236274,-1.166617912,0.216537982,1.09287515,1.693498245,2.158728374,2.541945419,2.900473545,3.334905444,3.914622785,4.532118844,4.874327351,4.564346008,3.370318994,1.40824211,-0.754529579,-2.231970082,-2.303400581,-1.476587983
0.867689167,2.170855276,2.97600192,2.661969473,1.548617042,0.125328366,-1.2712037,-2.419375427,-3.093346414,-3.116004127,-2.491871489,-1.440352112,-0.316355865,0.546578988,1.026110227,1.378577793,2.186715423,3.73610858,4.816951545,2.548962858
-4.473836581,-3.8247556,-2.65719309,-1.839804422,-1.343027626,-0.942750983,-0.528122273,-0.147185449,0.07280297,0.051191608,-0.175603714,-0.50752156,-0.848625694,-1.13571244,-1.328163618,-1.394358624,-1.34923994,-1.319713364,-1.537944054,-1.61813476
1.132076576,-0.695508871,-2.310125466,-2.674805063,-2.437811891,-2.330936129,-2.641763888,-3.229900283,-3.793953676,-4.108522253,-4.097693582,-3.765968489,-3.154943052,-2.351883104,-1.521408542,-0.949355811,-0.992077658,-1.81239063,-2.761663328,-2.026758429
