V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
-3.378546642,-5.396142668,-3.380319056,1.624798032,7.841097372,14.01104099,19.24599022,22.60841825,23.26430313,20.86141187,15.78324584,9.136945897,2.375519606,-3.252055875,-7.098794677,-9.320113895,-10.75830751,-12.00977385,-11.56795847,-6.376667175
-3.210356804,-7.708189697,-5.329873731,-0.038659667,4.711212663,8.119567465,10.66237168,12.64096445,13.74042746,13.30934927,10.91330531,6.761901388,1.710378721,-3.092957311,-6.619355105,-8.384279166,-8.840632478,-9.080039891,-8.993693958,-5.745568467
-2.325769167,-3.93366311,-3.342248036,-1.77975701,-1.004872473,-1.35183555,-2.014729264,-2.044066173,-1.027883325,0.780987737,2.695630069,3.861599788,3.575258726,1.69298332,-1.094868248,-3.383980126,-3.768316547,-1.924546032,0.78701441,2.311049258
-11.12907571,-8.45727502,-4.783177116,-2.920862527,-3.047375269,-4.087193995,-4.549002733,-3.445317869,-0.828563729,2.444287169,5.336012548,7.032735551,7.113453417,5.671142112,3.382105681,1.36125382,0.543923893,0.66192598,-0.270427515,-3.151033003
-3.251061669,-8.460354744,-9.025618354,-8.258440314,-8.49935889,-9.429383516,-9.508199367,-7.665193079,-4.15289728,-0.189204123,3.000858889,4.840662662,5.440500566,5.274328975,4.820286276,4.138559473,2.381106277,-2.160896424,-10.07907128,-14.92709808
3.35258618,-0.446501006,-1.776430776,-2.533455452,-4.060005413,-5.796295874,-6.545219462,-5.660143259,-3.467410693,-0.779056883,1.806060878,4.110040896,6.184633492,8.068282484,9.599013036,10.24583396,9.03824848,4.805977063,-2.582240239,-7.938602707
2.046238956,2.428801763,3.354520254,2.577589942,0.47330917,-1.414030878,-1.974824233,-1.000161906,0.95219452,3.066116828,4.775632794,5.980472916,6.975825315,8.180138958,9.792379597,11.55555815,12.83540868,13.04749569,11.94739761,9.631271754
13.00791822,9.733306494,7.338789632,6.182479852,5.190756729,4.310012292,3.761015615,3.447777417,2.984850445,2.015678539,0.478453952,-1.303140529,-2.712950931,-3.077813276,-1.936877216,0.735776294,4.478884457,8.597947189,12.12162157,12.7072728
13.25771376,7.32715651,3.76236872,4.053776728,5.817061425,7.251670597,7.369569115,5.789905855,2.784008718,-0.802838773,-3.933333238,-5.869888037,-6.47605053,-6.159260539,-5.588333276,-5.327828454,-5.389732047,-4.954780533,-2.757534615,0.860348507
-2.471554083,2.038769553,5.278225393,7.016145726,8.275275684,9.355003665,9.985172476,9.85044278,8.983718336,7.779009937,6.735531842,6.175453734,6.034370206,5.75923805,4.356858099,0.822701286,-4.880895726,-10.80879564,-12.70611596,-7.346188595
-4.469089084,1.984943148,3.518416508,2.919333021,2.256752758,2.156852993,2.675404728,3.73708079,5.209119816,6.83399208,8.23288395,9.045558033,9.042330108,8.071647669,5.982040181,2.673918871,-1.764032269,-6.967748557,-11.66117814,-12.01043142
-4.451435624,0.949953759,1.768169686,1.313616775,0.785745825,0.162243875,-0.357529702,-0.26596213,0.764583868,2.609219735,4.788443184,6.704274228,7.861129738,8.006210374,7.17188355,5.620046281,3.538886291,0.296498949,-5.654682563,-12.0896764
-10.49571664,-4.354645112,1.015148822,3.072035921,2.426547848,0.399394046,-1.560652363,-2.216803549,-0.975610606,1.971141714,5.934731103,10.10276478,13.74760672,16.28492228,17.29210085,16.5291066,13.9331801,9.493573863,3.460879801,-1.084569768
-10.17593134,-0.55187582,6.222362359,7.781329728,5.708631379,1.968939738,-1.815387352,-4.39525964,-5.147454437,-4.190098768,-2.071048942,0.639307343,3.585186526,6.63506005,9.659094944,12.19808227,13.39849736,12.50195501,9.651229448,7.581321033
-5.172050073,5.953480589,10.63292933,10.83977967,9.049536187,6.297475638,3.044038902,-0.201822136,-2.923911856,-4.838947282,-5.836929845,-5.774220717,-4.39363744,-1.404732351,3.238537496,8.805645757,13.37403926,14.18632504,8.771146834,-0.486924652
-5.306762248,-0.760262423,4.349733536,8.990096008,12.22519617,13.54734772,12.97155405,10.89316393,7.871497327,4.354357386,0.688912736,-2.602466219,-4.678544787,-4.581695347,-1.76406723,3.212310065,8.438693528,11.61599506,11.01933327,6.382603559
-4.84092242,-5.761095791,-4.078791505,-0.277910591,3.631155241,6.04370137,6.312747557,4.552711307,1.372841891,-2.509311439,-6.504931337,-10.04464906,-12.32744401,-12.30374519,-9.123596355,-2.918832616,4.742667956,11.57107393,15.48048477,14.2489965
-6.126482872,-6.837003094,-8.259532691,-8.48802235,-7.030546441,-4.960780313,-3.441757762,-3.115022741,-4.053486515,-5.931588293,-8.261700472,-10.52912285,-12.15846073,-12.43439872,-10.7159351,-7.049460334,-2.577373385,1.059991863,2.769884476,2.206814245
-4.271888671,-4.493739476,-7.29333293,-9.561187572,-9.487432317,-7.050707658,-3.100617816,1.084160184,4.196345186,5.404531747,4.6131949,2.403528773,-0.250909114,-2.442428546,-3.80077754,-4.67450477,-5.659606627,-6.452761281,-4.999526067,-0.512735948
-1.512626792,-5.638632618,-7.463598445,-8.056222155,-7.978208508,-6.72643268,-3.702285258,0.826633476,5.678426993,9.485636468,11.4137153,11.38954137,9.855759377,7.294575684,3.844974961,-0.618045022,-5.644846049,-8.843586335,-5.212001348,6.442411464
-2.202875173,-9.612689687,-12.32902672,-12.42317102,-11.68956945,-10.45360974,-8.380055391,-5.428158921,-2.0949176,1.037983874,3.689805958,5.809778565,7.307814216,7.888760582,7.091780281,4.629228992,1.03689218,-1.852914882,-1.019158359,4.789860115
0.447998333,-4.52703058,-7.083978482,-8.016709905,-7.73978804,-6.337377521,-3.869806187,-0.652618949,2.700253091,5.590728847,7.757124993,9.317132347,10.5288284,11.4763169,11.89975731,11.34158315,9.651333069,7.479167766,6.729954042,9.492717861
13.15653522,10.69782533,5.714686373,2.238676915,0.857577083,0.939894766,1.651710095,2.430521719,3.072114195,3.621676553,4.220257995,4.974420252,5.828253874,6.462183302,6.365294789,5.173881214,3.237954238,2.161765648,4.817157164,11.89762799
15.01075928,15.53832968,11.47416961,7.297401518,4.205871209,1.600880082,-1.203067713,-4.162489457,-6.601062132,-7.756703767,-7.2669969,-5.325233623,-2.549769898,0.219199186,2.065467351,2.309538405,1.196073529,0.359974865,1.9468423,5.043563723
14.75408831,9.791031781,4.261097766,-0.493241218,-4.073745575,-6.41917571,-7.849437216,-8.520072428,-8.254860617,-6.815087474,-4.197840688,-0.683208896,3.269534963,7.037171696,9.825157714,10.98255984,10.66181899,9.915941408,9.037310981,4.971740654
9.238079375,6.391890146,4.283444858,2.197955444,0.137745991,-1.256433458,-1.663700768,-1.161323431,0.00252157,1.589832953,3.39550222,5.195381893,6.698282884,7.514434443,7.287510229,6.132466271,5.130975825,6.086905694,9.648030943,11.31649115
-5.230829542,-6.762813572,-3.871714484,-0.726765914,0.813938358,0.876963536,0.117622212,-1.030213746,-2.307350252,-3.389293995,-3.876059174,-3.553352796,-2.642815968,-1.753913094,-1.529341676,-2.110516824,-2.729367822,-1.977096847,0.943128858,3.266334634
-12.60158587,-13.18788861,-6.681131988,-0.891656178,2.053200639,2.780296474,2.254030045,1.011881879,-0.645638056,-2.347642346,-3.629871501,-4.17815215,-4.058472006,-3.649077829,-3.308939057,-3.083186823,-2.696534311,-1.876452033,-1.026173656,-2.071453388
-4.565815671,-6.271336083,-3.906929364,-1.153086786,1.010828348,2.788587071,4.192108022,4.928311159,4.751099209,3.614628326,1.611294464,-1.069066028,-4.061187737,-6.721873651,-8.114459859,-7.231407271,-3.58088722,2.247567683,8.214048571,10.44034744
-4.9554348,-5.188151562,-2.588638306,1.408343911,5.587931443,8.670213028,9.784446054,8.788879161,6.228713891,2.856810723,-0.793588479,-4.365921677,-7.38865192,-9.144435428,-8.86901553,-6.302188793,-2.417938928,0.528929538,0.450650052,-1.169903742
-2.74445137,1.580070801,4.649443426,6.856843005,8.852394595,9.86099699,8.816291265,5.435138988,0.525628016,-4.556853561,-8.592637913,-10.79182915,-10.77020191,-8.485709804,-4.365842769,0.353643215,3.567602837,3.078419634,-1.912559371,-6.97596725
4.852584108,7.577626869,8.65794875,8.125361153,6.410005888,3.760382288,0.270970051,-3.714521272,-7.46359624,-10.1517614,-11.15846807,-10.15103586,-7.07604304,-2.234385291,3.422162058,8.039550669,9.379979986,6.285169496,0.336885543,-2.485468044
3.619102137,2.206428798,0.445338751,-0.682872538,-1.692624645,-3.191025856,-5.231837127,-7.322391895,-8.781430549,-9.093651347,-8.047085242,-5.673449947,-2.148202248,2.172068538,6.503141726,9.412991726,9.198928511,5.005656191,-1.679462746,-4.501415468
-1.143416462,1.120739087,-1.419303317,-5.433778369,-8.430324495,-9.726334864,-9.361734882,-7.560828264,-4.844793114,-1.913102492,0.729050314,2.985516262,5.097711586,7.38791798,9.90178406,12.01472179,12.33014094,9.220690355,2.182630239,-4.14680842
3.550274656,11.51915183,9.292123762,1.844462759,-5.58609512,-10.13735678,-10.84661797,-8.007275726,-2.942495527,2.567953394,7.064508699,9.865337702,11.075821,11.3036326,11.28923983,11.52469672,11.98770615,12.25039699,11.79984864,10.37250754
0.965886744,5.654545553,6.66204759,4.982455429,2.000703476,-0.762370425,-1.955298663,-0.965877483,1.779957793,5.211618,8.318466942,10.5640569,11.91434817,12.64468852,13.08838637,13.42337843,13.60069442,13.59500418,13.53185768,12.62659418
-1.412393028,-3.066490817,-2.974600341,-1.645603739,-0.325901602,0.195200806,-0.080146114,-0.708570922,-1.223264909,-1.292061327,-0.719285462,0.547205202,2.439844264,4.884808161,7.82608374,10.9415152,13.30363338,13.44296142,9.845265932,3.407359115
-3.031099145,-4.490015526,-5.51716839,-6.014697269,-5.794386972,-5.134111328,-4.516487259,-4.303396229,-4.532387661,-4.890598486,-4.87036675,-3.977115434,-1.898375361,1.340001109,5.219205966,8.690933459,10.42102287,9.303992961,5.024161586,-0.557606658
-1.906038136,-4.444044464,-3.327533612,-1.293492519,-0.008308343,0.207223242,-0.638937386,-2.462871246,-4.783819001,-6.740572128,-7.49028647,-6.556259545,-4.002411518,-0.543420404,2.482921972,3.545261679,1.909309356,-1.417319025,-3.880929096,-3.213483592
-0.118537634,0.02622405,3.005260735,5.508943029,6.255336402,5.207174035,2.374115077,-2.075440157,-7.222413064,-11.46635473,-13.25331546,-11.84627536,-7.666850123,-2.143765516,2.71882665,5.00513186,3.793175329,-0.257881863,-4.897200575,-6.287733451
-5.718407871,-0.024101764,0.639920242,-1.908522004,-4.366606687,-5.984285535,-7.596454781,-9.928415526,-12.7368956,-15.00065556,-15.71878545,-14.59645963,-12.19549992,-9.617335672,-7.999784823,-7.949036991,-9.172534794,-10.93333609,-12.66430226,-12.30797645
-10.0388323,-5.56734627,-3.504688189,-3.604663954,-3.807182264,-3.464788782,-2.866642324,-2.387585364,-2.165517524,-2.142347786,-2.245175819,-2.486941053,-2.997090377,-4.051938551,-5.947998891,-8.650153365,-11.46566266,-13.01285014,-11.55860259,-6.493683322
-2.036933482,2.029416214,4.456928906,4.90995846,4.449055982,3.93412001,3.667652757,3.56323121,3.332364956,2.653051258,1.349856777,-0.491941758,-2.555018402,-4.389312347,-5.544087269,-5.847426729,-5.847744193,-6.996287817,-10.30816149,-12.48627434
2.944251988,7.408602353,8.310762455,7.047615535,5.341498642,4.232325895,3.979173767,4.338851772,4.837914876,4.982998488,4.388029161,2.831363709,0.322247909,-2.777925453,-5.663301828,-7.314293359,-7.360743389,-7.079397585,-8.946841113,-12.17070428
6.867649395,3.107586419,1.052332566,1.194957492,2.186228281,3.365913157,4.749267827,6.437474104,8.245565607,9.622620361,9.807589689,8.154843581,4.48779096,-0.667697336,-6.05026622,-9.972286825,-11.20420283,-10.03681162,-8.540866238,-8.588125336
10.63992501,2.701414455,-0.995753687,-0.786309664,0.833722425,2.438477195,3.495239848,3.85279303,3.592451579,2.923109592,1.991082601,0.774592375,-0.780450864,-2.502312232,-3.892697511,-4.336933865,-3.631894486,-2.503722342,-2.685366373,-5.611110221
10.18514889,-1.299246012,-7.456156364,-8.463880172,-7.017848161,-4.892579883,-3.04162964,-1.938184277,-1.5836233,-1.587268073,-1.485956721,-1.055373937,-0.40761631,0.177398091,0.532223128,0.771791654,1.255708534,2.217040311,2.737207046,-0.076776451
9.394910137,-3.909097334,-13.60692722,-15.4791259,-12.2599333,-7.179000692,-2.263883167,1.433669702,3.563464397,4.331393315,4.244190468,3.814908341,3.301207419,2.59595991,1.470701597,0.127479538,-0.34315491,1.819573881,7.285986908,10.86106748
8.632658214,3.160297338,-3.772665539,-7.106368766,-6.892335838,-4.69901391,-1.957788198,0.420288819,2.090521746,3.166101233,3.912712805,4.466299815,4.716425669,4.400667915,3.435224209,2.354550335,2.45370588,5.09895683,10.06883609,12.60773264
-1.496879043,5.492296309,7.412448752,5.54979815,2.849068832,0.998823778,0.397383428,0.918861745,2.457211646,4.947407839,8.083577492,11.1827474,13.36634544,13.86196571,12.27252996,8.840080979,4.565008003,1.092020389,0.938331627,5.386704733
-6.750810465,0.645230914,7.619615749,10.40526333,10.22909094,9.260203321,8.67192899,8.669193916,9.060746674,9.587508309,9.954495627,9.808359528,8.813419662,6.72561421,3.444534264,-0.760275492,-4.849757192,-6.722224405,-3.318781671,5.073012732
-3.16968104,1.768696011,7.22447699,10.2667851,11.06854224,10.65542448,9.527972815,7.638865569,4.882450153,1.417408457,-2.315053933,-5.75980096,-8.475473195,-10.22588867,-10.91649887,-10.52372719,-9.036264643,-6.31655013,-1.991251304,2.983658492
-0.500850314,-1.111160996,2.840392503,8.152788838,12.44760134,14.81610522,14.93963593,12.78172408,8.736126847,3.659421615,-1.396206877,-5.569417341,-8.41445572,-9.857470516,-10.07807662,-9.511575509,-8.832941721,-8.5133514,-7.625442548,-3.596600081
-1.545638879,-5.517497001,-1.254573173,5.56267103,10.94514706,14.0329484,15.2542626,15.04101227,13.5954174,11.04934996,7.637832933,3.762113241,-0.09204621,-3.533686072,-6.472684568,-9.129007072,-11.5788075,-12.91294521,-10.72111396,-4.134808305
0.667454431,1.445166372,1.806199608,1.096930716,0.395101771,0.598896984,1.731249458,3.157012675,4.040762927,3.748307845,2.09349877,-0.599262734,-3.678431816,-6.488722077,-8.540093068,-9.485787595,-9.089223619,-7.141482873,-3.57240432,-0.104934262
4.757505463,3.980574146,0.217253512,-3.75455709,-6.247937138,-6.87392734,-5.902735797,-3.814956335,-1.278076467,0.908894111,2.076536191,1.969061001,0.871940896,-0.477136294,-1.127891262,-0.280468251,2.18211996,5.233765566,6.87443074,5.269423122
-4.550427997,-8.485720134,-9.16154981,-7.924957321,-6.694267601,-6.534998596,-7.126108385,-7.427466734,-6.543613781,-4.251897069,-1.038852408,2.215407117,4.658440326,5.771558313,5.494611401,4.27502163,3.038797835,2.936931928,4.780907407,6.946548049
-7.564882748,-9.0178116,-8.160421545,-6.670080443,-5.431239135,-5.06588051,-5.507492865,-6.162077635,-6.340384161,-5.587940607,-3.829863686,-1.428900199,0.889592851,2.325976845,2.379864023,1.170417684,-0.409505545,-0.938922299,0.648114207,2.833442331
1.708310692,-2.043816747,-5.800248921,-8.551865391,-9.66001122,-9.230061368,-7.812511619,-6.032504137,-4.422821862,-3.329010332,-2.875410841,-2.999956961,-3.520644264,-4.177703883,-4.633314344,-4.498419044,-3.512983788,-1.939979295,-0.965028089,-1.76181343
8.233077393,0.930101565,-5.112031887,-7.652046648,-7.420296857,-5.50130448,-2.75133239,0.135107707,2.590730733,4.240966353,4.920212731,4.706138995,3.915158236,2.94522069,2.033352485,1.045256595,-0.424086864,-2.297211295,-3.169595894,-1.29136402
5.205566136,2.737805832,-0.076125399,-1.232287144,-0.440187187,1.623484123,3.892739138,5.336539722,5.411323488,4.300475675,2.717511298,1.524334295,1.447243936,2.859963497,5.468032317,8.041713556,8.749650232,6.359489327,1.902734831,-0.387610467
4.815135749,5.898334818,4.960547369,3.490156469,2.957952812,3.599833039,4.633936363,5.002397226,4.147234274,2.310371795,0.286207837,-1.012295345,-0.921195242,0.754444248,3.566199603,6.183303021,6.562624605,3.200051411,-2.566086506,-4.547659218
3.709180074,0.802296639,-1.104487518,-2.198105232,-2.684689554,-2.805547754,-3.026390399,-3.785740949,-5.155896471,-6.786926034,-8.167546721,-8.889822103,-8.742218106,-7.736885049,-6.191914848,-4.778111647,-4.245097234,-4.692598117,-4.881038677,-2.996576674
6.872476824,2.945418067,-1.568553593,-4.802953834,-7.033810333,-9.110137395,-11.55069727,-14.22591201,-16.48694623,-17.61284081,-17.28282888,-15.75283491,-13.64647807,-11.60152611,-10.06071527,-9.193192074,-8.84076208,-8.43654042,-6.925833917,-3.647438466
11.47627857,3.521242218,-1.054690521,-2.114388074,-2.235105387,-3.180323852,-5.584473214,-9.084770573,-12.70139143,-15.43085519,-16.73609086,-16.69298786,-15.78985196,-14.57460108,-13.36270882,-12.14655457,-10.77075858,-9.129256164,-6.68643398,-2.121194111
13.75934311,3.824886686,1.221795617,1.680134118,1.526512835,-0.009959687,-2.692288247,-6.114208566,-9.789656377,-13.20455851,-15.86939362,-17.38503365,-17.598782,-16.73153012,-15.29080175,-13.75737996,-12.21217695,-9.997702495,-5.578958292,0.816671247
8.482433259,1.701282557,2.439177791,4.896077798,5.754670175,4.746329836,2.3292919,-1.067696102,-4.961776589,-8.755610595,-11.81971827,-13.67840847,-14.18450684,-13.55125157,-12.21556912,-10.58268179,-8.726314901,-6.239552108,-2.589593882,0.647748522
5.352591592,-0.356176757,1.88030017,6.522139829,9.754125117,10.71988232,9.832277214,7.721186492,4.992426826,2.13052327,-0.558546243,-2.910323921,-4.820651479,-6.17655887,-6.850470573,-6.792684031,-6.131191198,-4.980747209,-3.116930476,-1.461222721
1.053150218,-5.070494792,-4.481175931,-0.624022956,3.557644125,6.921550534,9.165708169,10.12719396,9.700850822,7.951347416,5.118360812,1.565078652,-2.235377025,-5.70818687,-8.217381302,-9.131260338,-7.979770038,-4.620660962,0.223689165,2.60312878
1.153003965,-3.058523977,-6.651164882,-8.401948819,-8.219302299,-6.379664572,-3.460872661,-0.261404655,2.393262669,3.846990581,3.717353903,1.950977242,-1.119866959,-4.713748842,-7.643493642,-8.674158374,-7.201046363,-3.799521428,-0.567191922,-1.050536208
2.889710662,-1.284360664,-4.071611112,-4.058646956,-2.698689554,-1.36531163,-0.525113741,-0.103842581,0.040597393,-0.126744743,-0.827857062,-2.255734547,-4.280253446,-6.300788877,-7.359700209,-6.620864582,-4.236544042,-1.94826282,-2.589267998,-6.777761466
3.636339311,-1.653289273,-4.378703811,-3.496141224,-1.233759213,0.444165193,0.823060586,0.121095701,-1.029761826,-2.073526217,-2.788911889,-3.295430366,-3.885887221,-4.730872815,-5.668371876,-6.31282475,-6.490222019,-6.703706245,-7.814838245,-8.478838365
-1.478004461,-0.599027081,-0.054755788,0.5877255,1.119422685,1.107499271,0.366473196,-0.855719255,-1.960928042,-2.333474636,-1.637354211,0.050167188,2.222142506,4.036799285,4.59407793,3.369972786,0.5052453,-3.472433718,-8.073098563,-11.31187029
-0.220919776,0.890348803,0.97521233,1.561253932,2.220575095,2.197652,1.305413718,-0.016198057,-1.012050295,-1.124285981,-0.237613373,1.429355176,3.466643469,5.292346996,6.242652466,5.897980978,4.419387375,2.333560013,-0.064506281,-1.883589762
4.459372319,0.174926859,-1.111648959,2.048634385,6.194122255,8.539556241,8.175064209,5.668111345,2.433307326,-0.035407866,-0.770754338,0.411004557,2.930325307,5.665369567,7.407694078,7.611874032,6.974063302,6.587836432,5.473693441,0.656106507
2.575392912,2.951843333,4.570908787,8.830561655,13.18485264,15.71348672,15.96269396,14.49046186,12.4512162,11.08700103,11.21736474,12.91898911,15.46199708,17.50875363,17.62451038,15.16679499,11.06801314,7.100843559,3.189879213,-2.782077691
6.728095783,9.115951875,10.31762021,11.91470349,12.94386577,13.21432497,13.17268365,13.19632816,13.39281035,13.6470182,13.78355362,13.75326458,13.62896251,13.35001316,12.46029754,10.20912816,6.02678454,-0.219402668,-7.919446041,-13.04977927
11.13444658,14.7150879,11.95693352,9.595329179,9.0048328,9.373455893,9.753611621,9.535601902,8.424721647,6.469504587,4.083676233,1.890585591,0.435917927,-0.107801485,-0.225473624,-1.187514371,-4.49309876,-10.38422715,-15.66301506,-12.36839729
8.466439824,11.7407299,9.061672281,6.214754847,4.796760023,4.316825488,4.218145821,4.224265902,4.088889505,3.579225642,2.688740201,1.752370353,1.273961205,1.588254674,2.450283958,2.688318034,0.48304998,-5.293667185,-12.61817391,-13.34718922
9.811349769,8.997869446,5.705068665,2.763547155,1.272937022,1.493647143,3.29682038,6.152735896,9.061635682,10.89472089,10.93531863,9.208249434,6.467185882,3.836368539,2.208469834,1.63449767,1.135039494,-0.668190216,-3.946886745,-4.773304062
8.649193749,1.924503822,-2.361818917,-5.398207375,-7.955105311,-9.53522623,-9.594674724,-8.081030048,-5.545779263,-2.833413055,-0.625458627,0.837180528,1.752008476,2.531612493,3.475924834,4.444261271,4.784083994,3.815851357,1.73806054,0.570186574
4.539268351,-0.189718569,-1.90389005,-2.907532464,-4.641522053,-6.79548336,-8.50732189,-9.1396547,-8.53479223,-6.870050645,-4.409930519,-1.430035011,1.749847781,4.717672962,6.896617159,7.588164823,6.35727602,3.511061046,0.205185049,-1.866718901
-2.243712219,-3.480990871,-1.997439472,-0.766285836,-0.849623201,-1.699946042,-2.368484207,-2.29446889,-1.441405759,-0.060156186,1.543131309,3.106040439,4.399299368,5.143141836,5.036127108,4.076343498,2.989159866,3.174753304,5.480656914,7.21757808
-0.871086726,-0.91245455,-1.7263703,-2.55912196,-2.298028965,-0.645298292,1.743183846,3.767708578,4.613580744,4.229358629,3.186121288,2.151763847,1.436030014,0.911584445,0.334078696,-0.191562882,-0.008273795,1.832609252,6.084777163,10.97108757
5.153407184,8.38096848,6.619019938,4.810646763,5.350592487,7.867261725,10.81722074,12.58291109,12.32329331,10.36838492,7.811523563,5.708336314,4.492108534,3.907590636,3.348127365,2.323976927,0.84845175,-0.459160082,-0.413683128,1.819211388
10.03160126,9.796443641,4.170740647,-0.048261028,-0.710219308,1.738171074,5.883636277,9.966947368,12.55333522,13.1239345,11.99665774,9.831415828,7.210007679,4.440471923,1.54231227,-1.576614087,-4.870831832,-7.999501458,-9.609747093,-6.506060277
10.40361294,6.063383286,-3.337277996,-11.2934767,-14.35889726,-12.38110575,-7.192029223,-1.310859999,3.148541937,5.236141402,5.091976263,3.392229218,0.875744171,-1.867088059,-4.387255873,-6.298073111,-7.322758674,-7.444927822,-6.58337024,-3.52933968
-0.069301332,-3.497137932,-7.693568438,-11.18036245,-11.99825087,-9.881122635,-5.957582811,-1.927358679,0.709513893,1.275773523,0.023636411,-2.163399322,-4.19563666,-5.16781878,-4.678592032,-3.098162486,-1.564232373,-1.32691602,-2.335951871,-1.766442287
0.403863024,-1.476420298,-1.310514136,-1.077380588,-0.863103214,-0.410647188,0.275042656,0.872413674,1.031172737,0.651516963,-0.089746274,-0.834665252,-1.180455784,-0.882887215,-0.070593132,0.632879672,0.301444334,-1.506220397,-3.198322569,-0.742117771
-3.069649893,-3.433149523,0.714820249,3.640806644,4.62533495,4.614866829,4.159717565,3.466242828,2.851672652,2.819091841,3.747508818,5.51100401,7.387094903,8.328617751,7.441878593,4.581408229,0.799983883,-1.887781806,-1.643322814,0.703282035
-8.614911954,-2.233345034,6.683724917,11.03656051,10.91969242,8.350693548,4.822533323,1.307119333,-1.324684664,-2.378776586,-1.633192156,0.51818478,3.163939983,5.184820553,5.753127162,4.997794972,4.345541592,5.419766975,6.968557011,2.943503105
-9.749916268,-4.929364652,2.327364088,7.036908309,8.413946454,7.360509898,4.858345536,1.735305104,-1.231529636,-3.418013516,-4.44814957,-4.227507284,-2.981473677,-1.262981005,0.22088507,1.036812607,1.421446583,1.892690566,1.791123825,-1.063561727
1.104155013,-0.063923143,-0.355051606,1.276661563,3.127311703,3.649979363,2.308755007,-0.375235611,-3.266392436,-5.305740597,-5.946303183,-5.188178287,-3.474628533,-1.595709651,-0.548714138,-1.205892993,-3.763669712,-7.324337616,-9.492796638,-6.758441143
-0.485215987,1.846731672,3.167753597,5.133419819,7.327656109,8.544781099,8.153831551,6.388454191,4.077949219,2.072910997,0.863588434,0.544055171,0.911043679,1.487332231,1.544774224,0.422279627,-1.865579453,-4.386596922,-5.75224987,-5.046589694
